DATE,moh_icu_current_covid,moh_icu_current_covid_vented,moh_hospitalizations,moh_icu_crci_total,moh_icu_crci_total_vented,moh_icu_former_covid,moh_icu_former_covid_vented
2022-11-15,8,3,117,8,3,0,0
2022-11-16,9,4,112,9,4,0,0
2022-11-17,10,6,119,10,6,0,0
2022-11-18,11,5,107,11,5,0,0
2022-11-19,10,5,122,10,5,0,0
2022-11-20,11,6,122,11,6,0,0
2022-11-21,11,5,105,11,5,0,0
2022-11-22,11,4,106,13,4,2,0
2022-11-23,9,4,106,11,4,2,0
2022-11-24,9,4,103,11,4,2,0
2022-11-25,9,4,100,9,4,0,0
2022-11-26,10,4,101,10,4,0,0
2022-11-27,11,4,104,11,4,0,0
2022-11-28,11,5,90,11,5,0,0
2022-11-29,11,4,91,11,4,0,0
2022-11-30,8,3,83,8,3,0,0
2022-12-01,9,3,81,9,3,0,0
2022-12-02,9,3,72,9,3,0,0
2022-12-03,9,4,74,9,4,0,0
2022-12-04,8,3,82,8,3,0,0
2022-12-05,9,2,86,9,2,0,0
2022-12-06,10,4,37,10,4,0,0
2022-12-07,10,3,68,13,3,3,0
2022-12-08,10,3,58,12,3,2,0
2022-12-09,9,2,52,11,2,2,0
2022-12-10,9,2,53,11,2,2,0
2022-12-11,9,1,72,10,1,1,0
2022-12-12,10,1,62,11,1,1,0
2022-12-13,10,1,87,11,1,1,0
2022-12-14,9,3,88,10,3,1,0
2022-12-15,9,3,84,9,3,0,0
2022-12-16,8,2,94,8,2,0,0
2022-12-17,8,3,89,9,3,1,0
2022-12-18,9,3,71,10,3,1,0
2022-12-19,11,2,117,12,2,1,0
2022-12-20,12,4,94,13,4,1,0
2022-12-21,10,2,102,11,2,1,0
2022-12-22,8,2,66,9,2,1,0
2022-12-23,9,3,105,10,3,1,0
2022-12-24,8,2,104,10,2,2,0
2022-12-25,7,2,100,8,2,1,0
2022-12-26,6,2,102,7,2,1,0
2022-12-27,8,2,57,9,2,1,0
2022-12-28,7,2,58,8,2,1,0
2022-12-29,9,1,102,10,1,1,0
2022-12-30,10,2,94,11,2,1,0
2022-12-31,11,1,101,12,1,1,0
2023-01-01,13,1,112,14,1,1,0
2023-01-02,11,1,84,14,1,3,0
2023-01-03,11,1,83,14,1,3,0
2023-01-04,11,1,87,12,1,1,0
2023-01-05,10,0,95,11,0,1,0
2023-01-06,12,1,122,13,1,1,0
2023-01-07,11,2,130,11,2,0,0
2023-01-08,13,3,134,13,3,0,0
2023-01-09,8,3,127,8,3,0,0
2023-01-10,5,1,133,5,1,0,0
2023-01-11,3,1,131,3,1,0,0
2023-01-12,4,2,101,4,2,0,0
2023-01-13,7,2,126,7,2,0,0
2023-01-14,9,3,137,9,3,0,0
2023-01-15,8,2,136,8,2,0,0
2023-01-16,7,3,125,7,3,0,0
2023-01-17,3,1,116,3,1,0,0
2023-01-18,3,1,102,3,1,0,0
2023-01-19,3,1,97,4,1,1,0
2023-01-20,4,1,95,5,1,1,0
2023-01-21,5,1,100,6,1,1,0
2023-01-22,5,1,103,5,1,0,0
2023-01-23,7,1,105,7,1,0,0
2023-01-24,9,2,97,9,2,0,0
2023-01-25,8,2,76,8,2,0,0
2023-01-26,8,3,97,9,3,1,0
2023-01-27,7,2,93,8,2,1,0
2023-01-28,8,2,87,9,2,1,0
2023-01-29,9,2,106,10,2,1,0
2023-01-30,7,2,104,8,2,1,0
2023-01-31,8,1,112,8,1,0,0
2023-02-01,6,2,105,7,2,1,0
2023-02-02,7,4,104,8,4,1,0
2023-02-03,7,3,64,8,3,1,0
2023-02-04,6,3,87,7,3,1,0
2023-02-05,7,4,95,8,4,1,0
2023-02-06,7,1,103,7,1,0,0
2023-02-07,7,1,103,7,1,0,0
2023-02-08,7,1,92,8,1,1,0
2023-02-09,7,1,107,7,1,0,0
2023-02-10,5,1,95,5,1,0,0
2023-02-11,5,1,90,5,1,0,0
2023-02-12,5,1,95,5,1,0,0
2023-02-13,3,1,108,3,1,0,0
2023-02-14,4,1,113,4,1,0,0
2023-02-15,5,1,100,5,1,0,0
2023-02-16,6,2,98,7,2,1,0
2023-02-17,4,1,84,5,1,1,0
2023-02-18,7,1,91,8,1,1,0
2023-02-19,7,1,93,8,1,1,0
2023-02-20,7,1,95,8,1,1,0
2023-02-21,7,1,106,7,1,0,0
2023-02-22,4,0,104,4,0,0,0
2023-02-23,6,0,111,6,0,0,0
2023-02-24,8,1,103,8,1,0,0
2023-02-25,7,1,101,7,1,0,0
2023-02-26,6,1,95,7,1,1,0
2023-02-27,9,2,108,10,2,1,0
2023-02-28,9,3,104,9,3,0,0
2023-03-01,9,2,115,9,2,0,0
2023-03-02,10,0,109,10,0,0,0
2023-03-03,9,1,81,9,1,0,0
2023-03-04,8,1,104,8,1,0,0
2023-03-05,8,1,104,8,1,0,0
2023-03-06,6,0,92,6,0,0,0
2023-03-07,5,0,81,5,0,0,0
2023-03-08,5,1,87,5,1,0,0
2023-03-09,4,1,86,5,1,1,0
2023-03-10,5,1,67,6,1,1,0
2023-03-11,3,1,72,4,1,1,0
2023-03-12,3,1,62,4,1,1,0
2023-03-13,4,1,79,5,1,1,0
2023-03-14,6,1,73,7,1,1,0
2023-03-15,7,1,78,8,1,1,0
2023-03-16,7,0,75,7,0,0,0
2023-03-17,6,3,69,6,3,0,0
2023-03-18,5,1,69,5,1,0,0
2023-03-19,6,1,75,6,1,0,0
2023-03-20,7,3,68,7,3,0,0
2023-03-21,6,2,83,6,2,0,0
2023-03-22,5,2,71,5,2,0,0
2023-03-23,6,2,66,6,2,0,0
2023-03-24,6,3,61,6,3,0,0
2023-03-25,6,3,61,7,3,1,0
2023-03-26,5,3,55,6,3,1,0
2023-03-27,5,3,64,6,3,1,0
2023-03-28,6,3,60,6,3,0,0
2023-03-29,8,3,66,8,3,0,0
2023-03-30,8,3,67,8,3,0,0
2023-03-31,10,2,38,10,2,0,0
2023-04-01,7,1,38,7,1,0,0
2023-04-02,7,1,66,7,1,0,0
2023-04-03,7,1,60,7,1,0,0
2023-04-04,6,1,53,6,1,0,0
2023-04-05,5,1,54,5,1,0,0
2023-04-06,5,0,52,5,0,0,0
2023-04-07,6,0,51,6,0,0,0
2023-04-08,6,2,48,6,2,0,0
2023-04-09,9,4,48,9,4,0,0
2023-04-10,7,3,46,8,3,1,0
2023-04-11,8,2,45,9,2,1,0
2023-04-12,6,2,46,7,2,1,0
2023-04-13,7,2,57,8,2,1,0
2023-04-14,6,0,41,6,0,0,0
2023-04-15,9,0,46,9,0,0,0
2023-04-16,9,1,48,9,1,0,0
2023-04-17,6,1,43,6,1,0,0
2023-04-18,4,1,44,4,1,0,0
2023-04-19,3,1,43,3,1,0,0
2023-04-20,1,0,37,1,0,0,0
2023-04-21,2,0,33,2,0,0,0
2023-04-22,2,0,30,2,0,0,0
2023-04-23,2,0,35,2,0,0,0
2023-04-24,3,1,38,3,1,0,0
2023-04-25,5,1,37,5,1,0,0
2023-04-26,6,3,37,7,3,1,0
2023-04-27,6,1,43,7,1,1,0
2023-04-28,7,1,35,8,2,1,1
2023-04-29,7,0,38,9,1,2,1
2023-04-30,7,0,44,9,1,2,1
2023-05-01,7,0,46,8,0,1,0
2023-05-02,9,0,39,9,0,0,0
2023-05-03,9,0,43,10,1,1,1
2023-05-04,6,0,41,7,0,1,0
2023-05-05,5,0,34,5,0,0,0
2023-05-06,5,0,32,5,0,0,0
2023-05-07,6,0,45,6,0,0,0
2023-05-08,6,0,36,6,0,0,0
2023-05-09,5,0,39,5,0,0,0
2023-05-10,4,0,38,4,0,0,0
2023-05-11,3,0,43,3,0,0,0
2023-05-12,4,0,37,5,1,1,1
2023-05-13,5,1,28,6,2,1,1
2023-05-14,4,0,46,4,0,0,0
2023-05-15,4,0,40,4,0,0,0
2023-05-16,5,0,40,5,0,0,0
2023-05-17,5,0,42,5,0,0,0
2023-05-18,5,0,35,5,0,0,0
2023-05-19,3,0,38,3,0,0,0
2023-05-20,2,0,36,2,0,0,0
2023-05-21,3,0,32,4,0,1,0
2023-05-22,3,0,21,5,0,2,0
2023-05-23,3,1,28,5,1,2,0
2023-05-24,3,1,22,5,1,2,0
2023-05-25,3,1,23,4,1,1,0
2023-05-26,5,1,22,6,1,1,0
2023-05-27,5,1,24,6,1,1,0
2023-05-28,3,1,29,4,1,1,0
2023-05-29,3,0,34,4,0,1,0
2023-05-30,1,0,30,2,0,1,0
2023-05-31,1,0,26,2,0,1,0
2023-06-01,0,0,22,1,0,1,0
2023-06-02,1,0,25,1,0,0,0
2023-06-03,1,0,24,1,0,0,0
2023-06-04,2,0,20,2,0,0,0
2023-06-05,2,0,17,2,0,0,0
2023-06-06,1,0,22,2,0,1,0
2023-06-07,1,0,22,2,0,1,0
2023-06-08,2,0,25,3,0,1,0
2023-06-09,1,0,20,1,0,0,0
2023-06-10,1,0,19,1,0,0,0
2023-06-11,1,0,22,1,0,0,0
2023-06-12,2,1,20,2,1,0,0
2023-06-13,2,1,19,2,1,0,0
2023-06-14,2,1,16,2,1,0,0
2023-06-15,1,1,18,1,1,0,0
2023-06-16,1,1,15,1,1,0,0
2023-06-17,2,2,11,2,2,0,0
2023-06-18,2,2,9,2,2,0,0
2023-06-19,2,2,13,2,2,0,0
2020-04-01,27,17,62,0,0,0,0
2020-04-02,37,18,77,0,0,0,0
2020-04-03,34,23,73,0,0,0,0
2020-04-04,35,21,90,0,0,0,0
2020-04-05,39,24,101,0,0,0,0
2020-04-06,40,30,100,0,0,0,0
2020-04-07,44,35,111,0,0,0,0
2020-04-08,49,44,131,0,0,0,0
2020-04-09,48,44,133,0,0,0,0
2020-04-10,48,39,146,0,0,0,0
2020-04-11,49,37,150,0,0,0,0
2020-04-12,49,35,163,0,0,0,0
2020-04-13,46,41,167,0,0,0,0
2020-04-14,51,36,179,0,0,0,0
2020-04-15,53,45,195,0,0,0,0
2020-04-16,57,50,205,0,0,0,0
2020-04-17,56,46,212,0,0,0,0
2020-04-18,58,47,212,0,0,0,0
2020-04-19,59,50,227,0,0,0,0
2020-04-20,62,54,218,0,0,0,0
2020-04-21,62,56,223,0,0,0,0
2020-04-22,64,53,228,0,0,0,0
2020-04-23,72,59,232,0,0,0,0
2020-04-24,73,56,235,0,0,0,0
2020-04-25,76,58,237,0,0,0,0
2020-04-26,69,57,254,0,0,0,0
2020-04-27,68,59,257,0,0,0,0
2020-04-28,68,59,243,0,0,0,0
2020-04-29,69,60,238,0,0,0,0
2020-04-30,67,57,208,0,0,0,0
2020-05-01,66,42,239,69,53,3,11
2020-05-02,64,50,244,68,53,4,3
2020-05-03,61,51,255,66,57,5,6
2020-05-04,60,44,256,65,52,5,8
2020-05-05,61,49,246,65,51,4,2
2020-05-06,60,46,231,64,49,4,3
2020-05-07,58,47,235,64,51,6,4
2020-05-08,56,45,233,62,49,6,4
2020-05-09,57,40,232,64,49,7,9
2020-05-10,54,43,232,62,51,8,8
2020-05-11,52,46,219,60,51,8,5
2020-05-12,55,52,207,63,57,8,5
2020-05-13,53,47,207,63,54,10,7
2020-05-14,52,47,198,59,51,7,4
2020-05-15,55,45,192,62,50,7,5
2020-05-16,56,40,188,64,48,8,8
2020-05-17,57,45,186,64,49,7,4
2020-05-18,52,42,187,62,49,10,7
2020-05-19,50,41,178,56,45,6,4
2020-05-20,48,39,175,55,44,7,5
2020-05-21,47,41,172,53,46,6,5
2020-05-22,44,37,165,51,43,7,6
2020-05-23,44,33,157,51,41,7,8
2020-05-24,47,35,158,54,40,7,5
2020-05-25,45,37,161,54,41,9,4
2020-05-26,48,36,152,54,41,6,5
2020-05-27,37,27,156,45,32,8,5
2020-05-28,35,26,161,44,32,9,6
2020-05-29,33,25,153,44,32,11,7
2020-05-30,31,25,154,43,32,12,7
2020-05-31,33,20,147,45,28,12,8
2020-06-01,33,21,147,45,29,12,8
2020-06-02,30,20,142,42,30,12,10
2020-06-03,33,25,138,43,32,10,7
2020-06-04,32,25,130,42,33,10,8
2020-06-05,31,27,113,41,33,10,6
2020-06-06,34,25,121,42,32,8,7
2020-06-07,36,21,121,44,30,8,9
2020-06-08,36,26,119,44,31,8,5
2020-06-09,36,27,110,46,33,10,6
2020-06-10,39,27,112,47,32,8,5
2020-06-11,37,28,104,46,34,9,6
2020-06-12,36,29,102,44,33,8,4
2020-06-13,30,26,102,39,31,9,5
2020-06-14,31,26,99,38,29,7,3
2020-06-15,29,24,93,37,29,8,5
2020-06-16,29,21,82,37,26,8,5
2020-06-17,28,23,82,35,28,7,5
2020-06-18,28,22,80,35,27,7,5
2020-06-19,28,21,66,35,26,7,5
2020-06-20,30,18,61,37,22,7,4
2020-06-21,28,21,62,35,24,7,3
2020-06-22,27,20,57,34,23,7,3
2020-06-23,28,17,60,35,20,7,3
2020-06-24,27,17,57,34,19,7,2
2020-06-25,19,14,54,29,19,10,5
2020-06-26,17,11,48,27,15,10,4
2020-06-27,15,11,49,27,17,12,6
2020-06-28,12,11,47,23,18,11,7
2020-06-29,11,9,41,22,15,11,6
2020-06-30,9,7,42,20,13,11,6
2020-07-01,8,5,45,21,13,13,8
2020-07-02,8,6,44,21,15,13,9
2020-07-04,9,6,42,21,14,12,8
2020-07-05,8,5,41,21,13,13,8
2020-07-06,8,6,41,21,14,13,8
2020-07-07,9,6,43,22,15,13,9
2020-07-08,9,6,42,22,15,13,9
2020-07-09,8,6,45,21,15,13,9
2020-07-10,8,5,44,20,12,12,7
2020-07-11,7,4,54,19,12,12,8
2020-07-12,8,5,55,20,12,12,7
2020-07-13,9,5,31,21,13,12,8
2020-07-14,7,5,29,19,13,12,8
2020-07-15,4,3,46,16,8,12,5
2020-07-16,6,3,45,15,7,9,4
2020-07-17,6,3,46,15,7,9,4
2020-07-18,7,4,48,16,8,9,4
2020-07-19,8,4,46,16,7,8,3
2020-07-20,6,4,46,14,8,8,4
2020-07-21,4,2,71,14,8,10,6
2020-07-22,3,3,66,12,8,9,5
2020-07-23,3,3,23,12,8,9,5
2020-07-24,3,3,23,12,8,9,5
2020-07-25,3,3,22,12,9,9,6
2020-07-26,3,3,23,12,10,9,7
2020-07-27,3,2,23,11,9,8,7
2020-07-28,4,2,17,12,9,8,7
2020-07-29,4,3,12,11,8,7,5
2020-07-30,5,3,11,12,8,7,5
2020-07-31,5,3,9,12,6,7,3
2020-08-01,6,3,10,13,6,7,3
2020-08-02,5,3,10,12,4,7,1
2020-08-03,7,4,9,13,5,6,1
2020-08-04,7,4,13,13,6,6,2
2020-08-05,8,3,11,11,5,3,2
2020-08-06,8,2,6,12,4,4,2
2020-08-07,7,2,6,12,4,5,2
2020-08-08,7,3,5,13,5,6,2
2020-08-09,6,4,10,12,7,6,3
2020-08-10,5,3,3,11,6,6,3
2020-08-11,4,2,2,10,4,6,2
2020-08-12,3,2,2,8,5,5,3
2020-08-13,2,2,2,7,5,5,3
2020-08-14,2,2,3,7,4,5,2
2020-08-15,2,1,3,8,4,6,3
2020-08-16,2,2,3,8,4,6,2
2020-08-17,2,1,2,7,2,5,1
2020-08-18,2,2,3,7,5,5,3
2020-08-19,1,1,3,7,5,6,4
2020-08-20,1,1,4,8,6,7,5
2020-08-21,0,0,4,6,3,6,3
2020-08-22,0,0,3,5,3,5,3
2020-08-23,1,0,5,7,3,6,3
2020-08-24,0,0,4,7,4,7,4
2020-08-25,0,0,4,5,2,5,2
2020-08-26,0,0,5,5,2,5,2
2020-08-27,0,0,5,4,1,4,1
2020-08-28,0,0,4,6,2,6,2
2020-08-29,0,0,4,6,2,6,2
2020-08-30,0,0,5,7,2,7,2
2020-08-31,0,0,4,7,2,7,2
2020-09-01,0,0,6,5,2,5,2
2020-09-02,0,0,5,5,1,5,1
2020-09-03,0,0,5,6,2,6,2
2020-09-04,0,0,4,6,1,6,1
2020-09-05,0,0,4,6,2,6,2
2020-09-06,0,0,3,3,2,3,2
2020-09-07,2,1,5,5,3,3,2
2020-09-08,3,1,4,7,4,4,3
2020-09-09,1,1,6,5,3,4,2
2020-09-10,5,2,9,9,4,4,2
2020-09-11,3,2,8,6,4,3,2
2020-09-12,4,2,10,7,4,3,2
2020-09-13,5,1,9,8,3,3,2
2020-09-14,5,3,9,8,5,3,2
2020-09-15,4,3,13,8,5,4,2
2020-09-16,4,4,16,7,6,3,2
2020-09-17,4,4,13,7,6,3,2
2020-09-18,4,3,13,9,6,5,3
2020-09-19,4,3,14,9,5,5,2
2020-09-20,4,3,18,9,5,5,2
2020-09-21,4,3,17,8,6,4,3
2020-09-22,4,3,17,8,6,4,3
2020-09-23,5,3,19,9,6,4,3
2020-09-24,4,3,21,8,5,4,2
2020-09-25,4,3,23,8,6,4,3
2020-09-26,3,1,28,7,4,4,3
2020-09-27,4,2,32,8,5,4,3
2020-09-28,4,1,36,8,3,4,2
2020-09-29,5,1,40,9,3,4,2
2020-09-30,5,1,41,9,2,4,1
2020-10-01,6,2,37,11,4,5,2
2020-10-02,8,3,44,13,5,5,2
2020-10-03,10,4,49,14,6,4,2
2020-10-04,9,4,52,13,6,4,2
2020-10-05,9,3,52,12,4,3,1
2020-10-06,10,4,55,14,6,4,2
2020-10-07,9,3,56,13,5,4,2
2020-10-08,8,3,52,12,5,4,2
2020-10-09,4,3,47,8,5,4,2
2020-10-10,3,3,45,7,5,4,2
2020-10-11,3,3,48,6,5,3,2
2020-10-12,4,3,53,7,5,3,2
2020-10-13,6,4,53,9,6,3,2
2020-10-14,6,4,53,9,6,3,2
2020-10-15,6,5,48,9,7,3,2
2020-10-16,7,4,47,10,6,3,2
2020-10-17,9,7,49,12,9,3,2
2020-10-18,7,5,54,10,6,3,1
2020-10-19,8,6,44,11,7,3,1
2020-10-20,10,7,47,13,9,3,2
2020-10-21,11,5,55,16,8,5,3
2020-10-22,15,7,61,20,10,5,3
2020-10-23,15,6,59,20,10,5,4
2020-10-24,14,6,58,18,10,4,4
2020-10-25,12,6,60,16,9,4,3
2020-10-26,11,7,68,15,10,4,3
2020-10-27,8,5,67,13,9,5,4
2020-10-28,10,5,65,15,8,5,3
2020-10-29,9,5,68,15,10,6,5
2020-10-30,8,3,70,14,8,6,5
2020-10-31,7,3,73,13,7,6,4
2020-11-01,10,4,79,16,9,6,5
2020-11-02,10,6,66,16,11,6,5
2020-11-03,11,5,74,17,10,6,5
2020-11-04,12,6,72,18,11,6,5
2020-11-05,8,2,74,15,5,7,3
2020-11-06,10,6,68,16,10,6,4
2020-11-07,11,6,66,18,9,7,3
2020-11-08,10,5,77,17,8,7,3
2020-11-09,11,8,72,17,11,6,3
2020-11-10,11,9,72,17,11,6,2
2020-11-11,14,10,66,18,12,4,2
2020-11-12,17,13,73,21,17,4,4
2020-11-13,20,16,77,24,20,4,4
2020-11-14,20,13,80,24,16,4,3
2020-11-15,23,12,86,27,15,4,3
2020-11-16,24,14,83,28,18,4,4
2020-11-17,23,14,79,28,18,5,4
2020-11-18,25,18,67,29,21,4,3
2020-11-19,24,19,75,29,23,5,4
2020-11-20,25,19,65,30,22,5,3
2020-11-21,25,20,60,29,23,4,3
2020-11-22,26,21,77,30,23,4,2
2020-11-23,24,17,72,28,20,4,3
2020-11-24,22,17,75,26,19,4,2
2020-11-25,23,17,84,25,18,2,1
2020-11-26,23,19,90,26,21,3,2
2020-11-27,26,19,82,28,21,2,2
2020-11-28,25,18,94,29,21,4,3
2020-11-29,27,19,101,31,23,4,4
2020-11-30,30,20,97,34,24,4,4
2020-12-01,32,23,96,36,26,4,3
2020-12-02,34,22,100,39,26,5,4
2020-12-03,37,25,101,41,27,4,2
2020-12-04,31,26,82,36,29,5,3
2020-12-05,34,24,98,39,27,5,3
2020-12-06,32,26,112,38,29,6,3
2020-12-07,42,28,119,47,31,5,3
2020-12-08,44,25,131,48,28,4,3
2020-12-09,40,26,124,43,28,3,2
2020-12-10,38,16,138,43,19,5,3
2020-12-11,37,24,137,41,27,4,3
2020-12-12,42,27,139,46,29,4,2
2020-12-13,45,31,152,50,35,5,4
2020-12-14,45,34,149,50,38,5,4
2020-12-15,48,21,136,54,24,6,3
2020-12-16,49,34,136,55,38,6,4
2020-12-17,54,34,137,59,37,5,3
2020-12-18,48,31,132,52,33,4,2
2020-12-19,50,33,144,54,35,4,2
2020-12-20,55,28,158,59,30,4,2
2020-12-21,59,38,164,64,40,5,2
2020-12-22,58,41,159,63,43,5,2
2020-12-23,59,37,165,67,40,8,3
2020-12-24,56,36,162,64,40,8,4
2020-12-25,55,38,153,63,41,8,3
2020-12-26,55,38,174,61,41,6,3
2020-12-27,55,39,192,61,42,6,3
2020-12-28,59,39,215,65,42,6,3
2020-12-29,64,40,212,70,43,6,3
2020-12-30,70,43,198,75,44,5,1
2020-12-31,66,47,203,73,51,7,4
2021-01-01,65,44,213,71,46,6,2
2021-01-02,68,47,234,74,49,6,2
2021-01-03,67,39,242,72,40,5,1
2021-01-04,72,51,253,79,54,7,3
2021-01-05,71,47,268,77,50,6,3
2021-01-06,73,48,270,79,50,6,2
2021-01-07,72,50,275,83,56,11,6
2021-01-08,77,52,278,90,57,13,5
2021-01-09,82,59,287,92,64,10,5
2021-01-10,77,59,308,87,64,10,5
2021-01-11,75,55,294,87,60,12,5
2021-01-12,76,62,292,88,69,12,7
2021-01-13,74,62,294,84,70,10,8
2021-01-14,80,59,297,92,66,12,7
2021-01-15,84,67,283,94,76,10,9
2021-01-16,82,65,275,92,73,10,8
2021-01-17,83,70,269,94,76,11,6
2021-01-18,83,68,260,94,75,11,7
2021-01-19,88,71,263,99,80,11,9
2021-01-20,85,74,283,96,82,11,8
2021-01-21,86,69,279,97,76,11,7
2021-01-22,88,73,290,99,81,11,8
2021-01-23,90,74,262,101,81,11,7
2021-01-24,86,72,275,97,79,11,7
2021-01-25,85,72,244,97,78,12,6
2021-01-26,88,70,229,99,76,11,6
2021-01-27,79,59,214,96,72,17,13
2021-01-28,80,60,236,98,72,18,12
2021-01-29,77,47,194,94,54,17,7
2021-01-30,76,49,203,89,59,13,10
2021-01-31,74,56,196,87,65,13,9
2021-02-01,70,56,190,81,64,11,8
2021-02-02,65,53,184,76,61,11,8
2021-02-03,63,51,175,74,61,11,10
2021-02-04,67,50,174,78,60,11,10
2021-02-05,68,51,171,81,61,13,10
2021-02-06,66,46,173,78,57,12,11
2021-02-07,63,42,176,74,53,11,11
2021-02-08,60,44,174,68,51,8,7
2021-02-09,64,43,151,71,49,7,6
2021-02-10,61,43,150,70,50,9,7
2021-02-11,60,42,150,69,51,9,9
2021-02-12,57,43,136,67,53,10,10
2021-02-13,60,42,128,70,51,10,9
2021-02-14,60,40,130,71,48,11,8
2021-02-15,56,40,130,68,48,12,8
2021-02-16,58,40,118,67,48,9,8
2021-02-17,50,38,116,61,46,11,8
2021-02-18,50,34,116,59,40,9,6
2021-02-19,44,28,114,54,35,10,7
2021-02-20,45,28,124,54,34,9,6
2021-02-21,43,30,126,50,36,7,6
2021-02-22,44,28,120,51,33,7,5
2021-02-23,47,28,130,55,32,8,4
2021-02-24,48,33,127,55,38,7,5
2021-02-25,52,34,120,62,41,10,7
2021-02-26,49,28,115,59,33,10,5
2021-02-27,46,25,113,58,31,12,6
2021-02-28,46,29,116,57,34,11,5
2021-03-01,43,34,108,54,40,11,6
2021-03-02,43,32,102,54,39,11,7
2021-03-03,43,30,96,53,37,10,7
2021-03-04,42,30,92,54,37,12,7
2021-03-05,45,31,86,57,39,12,8
2021-03-06,45,32,84,59,42,14,10
2021-03-07,45,32,90,60,42,15,10
2021-03-08,47,31,87,62,41,15,10
2021-03-09,50,31,100,62,39,12,8
2021-03-10,51,33,103,64,42,13,9
2021-03-11,52,38,102,66,47,14,9
2021-03-12,49,28,84,64,36,15,8
2021-03-13,53,36,98,66,42,13,6
2021-03-14,57,32,102,69,38,12,6
2021-03-15,52,34,99,65,42,13,8
2021-03-16,50,29,92,63,35,13,6
2021-03-17,51,30,101,65,38,14,8
2021-03-18,50,26,99,64,31,14,5
2021-03-19,51,28,115,63,35,12,7
2021-03-20,49,31,118,61,38,12,7
2021-03-21,49,28,121,61,32,12,4
2021-03-22,58,34,131,70,37,12,3
2021-03-23,55,38,148,67,43,12,5
2021-03-24,59,42,150,69,45,10,3
2021-03-25,61,43,166,71,46,10,3
2021-03-26,64,38,165,74,40,10,2
2021-03-27,66,44,169,75,46,9,2
2021-03-28,75,48,192,84,50,9,2
2021-03-29,77,55,197,85,57,8,2
2021-03-30,80,53,217,91,55,11,2
2021-03-31,81,51,227,93,53,12,2
2021-04-01,77,54,214,88,56,11,2
2021-04-02,80,47,238,92,50,12,3
2021-04-03,85,49,244,96,52,11,3
2021-04-04,90,47,247,102,51,12,4
2021-04-05,88,53,286,101,57,13,4
2021-04-06,86,53,270,97,55,11,2
2021-04-07,84,51,276,95,56,11,5
2021-04-08,88,54,285,99,60,11,6
2021-04-09,96,68,314,106,71,10,3
2021-04-10,104,63,334,114,68,10,5
2021-04-11,111,67,361,121,71,10,4
2021-04-12,110,75,360,123,83,13,8
2021-04-13,119,88,354,129,95,10,7
2021-04-14,124,84,352,136,92,12,8
2021-04-15,130,94,374,145,103,15,9
2021-04-16,133,101,383,149,113,16,12
2021-04-17,131,97,397,150,110,19,13
2021-04-18,137,105,408,156,118,19,13
2021-04-19,142,109,388,162,119,20,10
2021-04-20,145,108,372,165,121,20,13
2021-04-21,141,104,369,162,117,21,13
2021-04-22,143,109,374,161,123,18,14
2021-04-23,150,107,380,168,118,18,11
2021-04-24,156,105,389,174,115,18,10
2021-04-25,158,111,384,176,124,18,13
2021-04-26,161,111,365,179,124,18,13
2021-04-27,147,100,363,168,114,21,14
2021-04-28,147,100,351,168,117,21,17
2021-04-29,152,105,354,173,121,21,16
2021-04-30,157,105,337,180,123,23,18
2021-05-01,156,105,356,180,120,24,15
2021-05-02,157,105,370,181,122,24,17
2021-05-03,155,103,362,179,118,24,15
2021-05-04,152,106,351,175,122,23,16
2021-05-05,148,103,338,172,119,24,16
2021-05-06,148,109,324,173,123,25,14
2021-05-07,147,97,294,169,106,22,9
2021-05-08,144,101,302,166,113,22,12
2021-05-09,143,100,311,162,110,19,10
2021-05-10,133,98,298,153,112,20,14
2021-05-11,129,96,272,149,110,20,14
2021-05-12,122,97,260,142,111,20,14
2021-05-13,126,91,264,149,106,23,15
2021-05-14,132,92,219,157,108,25,16
2021-05-15,136,98,240,161,114,25,16
2021-05-16,133,93,249,158,109,25,16
2021-05-17,125,95,227,149,113,24,18
2021-05-18,119,94,202,143,112,24,18
2021-05-19,123,83,187,149,100,26,17
2021-05-20,120,91,167,146,108,26,17
2021-05-21,114,89,164,142,107,28,18
2021-05-22,115,84,162,144,98,29,14
2021-05-23,115,84,164,143,106,28,22
2021-05-24,117,90,165,145,112,28,22
2021-05-25,110,81,157,137,101,27,20
2021-05-26,101,81,147,130,100,29,19
2021-05-27,100,77,128,127,94,27,17
2021-05-28,101,80,106,127,98,26,18
2021-05-29,99,71,110,126,88,27,17
2021-05-30,95,44,107,123,63,28,19
2021-05-31,89,69,94,114,87,25,18
2021-06-01,92,72,88,119,89,27,17
2021-06-02,94,68,83,116,83,22,15
2021-06-03,92,66,78,114,79,22,13
2021-06-04,91,68,71,114,84,23,16
2021-06-05,88,63,65,110,76,22,13
2021-06-06,89,64,66,108,78,19,14
2021-06-07,85,65,57,104,76,19,11
2021-06-08,80,60,50,99,71,19,11
2021-06-09,74,50,44,91,58,17,8
2021-06-10,73,52,40,92,61,19,9
2021-06-11,67,46,34,87,55,20,9
2021-06-12,67,45,33,88,56,21,11
2021-06-13,63,48,29,83,57,20,9
2021-06-14,62,49,57,79,56,17,7
2021-06-15,61,43,29,77,51,16,8
2021-06-16,57,42,27,73,51,16,9
2021-06-17,55,39,25,71,44,16,5
2021-06-18,54,41,24,69,48,15,7
2021-06-19,53,40,24,71,48,18,8
2021-06-20,49,35,23,67,43,18,8
